name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof
qzchikyu;Quiz Chikyu Bouei Gun (Japan);1991;Taito Corporation;YES;-;NO;-;-
qzkklgy2;Quiz Kokology 2;1993;Tecmo;YES;-;NO;-;-
qzkklogy;Quiz Kokology;1992;Tecmo;YES;-;NO;-;-
qzquest;Quiz Quest - Hime to Yuusha no Monogatari (Japan);1991;Taito Corporation;YES;-;NO;-;-
qzshowby;Quiz Sekai wa SHOW by shobai (Japan);1993;Taito Corporation;YES;-;NO;-;-
rabiolep;Rabio Lepus (Japan);1987;V-System Co.;YES;-;NO;-;-
rachero;Racing Hero (FD1094 317-0144);1989;Sega;YES;-;NO;-;-
racingb;Racing Beat (World);1991;Taito Corporation Japan;YES;-;NO;-;-
rackemup;Rack 'em Up (program code L);1987;Konami;YES;-;NO;-;-
racknrol;Rack + Roll;1986;Status (Shinkai License);YES;-;NO;-;-
radarscp;Radar Scope [No sound];1980;Nintendo;YES;-;NO;-;-
radrad;Radical Radial (US);1982;Nichibutsu USA;YES;-;NO;-;-
raflesia;Rafflesia (315-5162);1986;Coreland / Sega;YES;-;NO;-;-
raiden;Raiden (set 1);1990;Seibu Kaihatsu;YES;-;NO;-;-
raiden2;Raiden II (US, set 1);1993;Seibu Kaihatsu (Fabtek license);YES;-;NO;-;-
raidendx;Raiden DX (UK);1994;Seibu Kaihatsu;YES;-;NO;-;-
raiders5;Raiders5;1985;UPL;YES;-;NO;-;-
raimais;Raimais (World);1988;Taito Corporation Japan;YES;-;NO;-;-
rallybik;Rally Bike / Dash Yarou;1988;[Toaplan] Taito Corporation;YES;-;NO;-;-
rallyx;Rally X (32k Ver.?);1980;Namco;YES;-;NO;-;-
rambo3u;Rambo III (US);1989;Taito Europe Corporation;NO;rambo3;YES;rambo3;-
rastanu;Rastan (US Rev 1);1987;Taito America Corporation;NO;rastan;YES;rastan;-
razmataz;Razzmatazz;1983;Sega;YES;-;NO;-;-
rbisland;Rainbow Islands (new version);1987;Taito Corporation;YES;-;NO;-;-
rchase;Rail Chase (World);1991;Sega;YES;-;NO;-;-
reaktor;Reaktor (Track & Field conversion);1987;Zilec;YES;-;NO;-;-
recalh;Recalhorn (Ver 1.42J 1994/5/11) (Prototype) [Prototype];1994;Taito Corporation;YES;-;NO;-;-
recordbr;Recordbreaker (World);1988;Taito Corporation Japan;YES;-;NO;-;-
redearth;Red Earth / War-Zard (Euro 961121);1996;Capcom;YES;-;NO;-;-
redrobin;Red Robin;1986;Elettronolo;YES;-;NO;-;-
redufo;Defend the Terra Attack on the Red UFO;1981;Artic;YES;-;NO;-;-
regulus;Regulus (315-5033, rev. A);1983;Sega;YES;-;NO;-;-
renegade;Renegade (US);1986;Technos (Taito America license);YES;-;NO;-;-
repulse;Repulse;1985;Sega;YES;-;NO;-;-
rescue;Rescue;1982;Stern;YES;-;NO;-;-
retofinv;Return of the Invaders;1985;Taito Corporation;YES;-;NO;-;-
revngr84;Revenger '84 (set 1);1984;Epos Corporation;YES;-;NO;-;-
rezon;Rezon;1991;Allumer;YES;-;NO;-;-
ridingf;Riding Fight (Ver 1.0O);1992;Taito Corporation Japan;YES;-;NO;-;-
ringdest;Ring of Destruction - slammasters II (940902 Euro);1994;Capcom;YES;-;NO;-;-
ringrage;Ring Rage (Ver 2.3O 1992/08/09);1992;Taito Corporation Japan;YES;-;NO;-;-
riot;Riot;1992;NMK;YES;-;NO;-;-
riotcity;Riot City (Japan);1991;Sega / Westone;YES;-;NO;-;-
riskchal;Risky Challenge [Unemulated CPU functions];1993;Irem;YES;-;NO;-;-
roadf;Road Fighter (set 1);1984;Konami;YES;-;NO;-;-
robocop2u;Robocop 2 (US v0.10);1991;Data East Corporation;NO;robocop2;YES;robocop2;-
robocopu;Robocop (US revision 1);1988;Data East USA;NO;robocop;YES;robocop;-
robokid;Atomic Robo-kid (World, Type-2);1988;UPL;YES;-;NO;-;-
robowres;Robo Wres 2001;1986;Sanritsu / Sega;YES;-;NO;-;-
rockclim;Rock Climber;1981;Taito;YES;-;NO;-;-
rockduck;Rock Duck (prototype?) [incorrect colors];1983;Datel SAS;YES;-;NO;-;-
rockn;Rock'n Tread (Japan);1999;Jaleco;YES;-;NO;-;-
rockn2;Rock'n Tread 2 (Japan);1999;Jaleco;YES;-;NO;-;-
rockn3;Rock'n 3 (Japan);1999;Jaleco;YES;-;NO;-;-
rockn4;Rock'n 4 (Japan, prototype);2000;Jaleco / PCCWJ;YES;-;NO;-;-
rockrage;Rock'n Rage (World);1986;Konami;YES;-;NO;-;-
rocktris;Rock Tris;1994;Yun Sung;YES;-;NO;-;-
rocktrv2;MTV Rock-N-Roll Trivia (Part 2);1986;Triumph Software Inc.;YES;-;NO;-;-
rocnrope;Roc'n Rope;1983;Konami;YES;-;NO;-;-
rodland;Rod-Land (World);1990;Jaleco;YES;-;NO;-;-
roishtar;The Return of Ishtar;1986;Namco;YES;-;NO;-;-
rolcrush;Rolling Crush (version 1.07.E - 1999/02/11, Trust license);1999;SemiCom / Exit (Trust license);YES;-;NO;-;-
rollerg;Rollergames (US);1991;Konami;YES;-;NO;-;-
rompers;Rompers (Japan, new version (Rev B));1989;Namco;YES;-;NO;-;-
route16;Route 16 (set 1);1981;Tehkan/Sun (Centuri license);YES;-;NO;-;-
rpatrol;River Patrol (Orca);1981;Orca;YES;-;NO;-;-
rshark;R-Shark;1995;Dooyong;YES;-;NO;-;-
rthun2;Rolling Thunder 2;1990;Namco;YES;-;NO;-;-
rthunder;Rolling Thunder (rev 3);1986;Namco;YES;-;NO;-;-
rtype2;R-Type II;1989;Irem;YES;-;NO;-;-
rtypeu;R-Type (US);1987;Irem (Nintendo of America license);NO;rtype;YES;rtype;-
rumba;Rumba Lumber;1984;Taito;YES;-;NO;-;-
rygar;Rygar (US set 1);1986;Tecmo;YES;-;NO;-;-
ryorioh;Gourmet Battle Quiz Ryohrioh CooKing (Japan);1998;Visco;YES;-;NO;-;-
ryouran;VS Mahjong Otome Ryouran;1998;Electro Design;YES;skns;NO;-;-
ryujin;Ryu Jin (Japan);1993;Taito Corporation;YES;-;NO;-;-
ryukyu;RyuKyu (Japan, FD1094 317-5023);1990;Success / Sega;YES;-;NO;-;-
sabotenb;Saboten Bombers (set 1);1992;NMK / Tecmo;YES;-;NO;-;-
sadari;Sadari;1993;Dooyong (NTC license);YES;-;NO;-;-
safarir;Safari Rally (World);1979;SNK (Taito license);YES;-;NO;-;-
sailormnu;Pretty Soldier Sailor Moon (ver. 95/03/22B, USA);1995;BanPresto / Gazelle;NO;sailormn;YES;sailormn;-
salamand;Salamander (version D);1986;Konami;YES;-;NO;-;-
samuraia;Samurai Aces (World);1993;Psikyo / Banpresto;YES;-;NO;-;-
sandscrp;Sand Scorpion;1992;Face;YES;-;NO;-;-
saturnzi;Saturn;1983;[Zilec Electronics] Jaleco;YES;-;NO;-;-
sauro;Sauro [Missing speech chip!];1987;Tecfri;YES;-;NO;-;-
sbasebal;Super Champion Baseball (US);1989;Alpha Denshi Co. (SNK of America license);YES;-;NO;-;-
sbishi;Super Bishi Bashi Championship (ver JAA, 2 Players) [Imperfect gfx (bad priorities)];1998;Konami;YES;-;NO;-;-
sbomber;Space Bomber (ver. B);1998;Psikyo;YES;-;NO;-;-
scessjoe;Success Joe (World) [Incomplete sound];1990;Taito Corporation / Wave;YES;-;NO;-;-
scfinals;Super Cup Finals (Ver 2.2O 1994/01/13) [Use service coin! (game has issues)];1993;Taito Corporation Japan;YES;-;NO;-;-
schmeisr;Schmeiser Robo (Japan);1993;Hot-B;YES;-;NO;-;-
sci;Special Criminal Investigation (World set 1);1989;Taito Corporation Japan;YES;-;NO;-;-
scionc;Scion (Cinematronics);1984;Seibu Denshi (Cinematronics license);NO;scion;YES;scion;stinger
scobra;Super Cobra;1981;Konami;YES;-;NO;-;-
scontra;Super Contra;1988;Konami;YES;-;NO;-;-
scorpion;Scorpion (set 1) [Incomplete Sound];1982;Zaccaria;YES;-;NO;-;-
scotrsht;Scooter Shooter;1985;Konami;YES;-;NO;-;-
scramble;Scramble;1981;Konami;YES;-;NO;-;-
scregg;Scrambled Egg;1983;Technos;YES;-;NO;-;-
sdfight;SD Fighters (Korea);1996;SemiCom;YES;-;NO;-;-
sdgndmps;SD Gundam Psycho Salamander no Kyoui;1991;Banpresto / Bandai;YES;-;NO;-;-
sdi;SDI - Strategic Defense Initiative (Japan, newer, System 16A, FD1089B 317-0027);1987;Sega;YES;-;NO;-;-
searcharu;SAR - Search And Rescue (US);1989;SNK;NO;searchar;YES;searchar;-
searchey;Search Eye (English / Korean / Japanese / Italian);1999;Yun Sung;YES;-;NO;-;-
searchp2;Search Eye Plus V2.0;1999;Yun Sung;YES;-;NO;-;-
secretag;Secret Agent (World revision 3);1989;Data East Corporation;YES;-;NO;-;-
sectionz;Section Z (set 1);1985;Capcom;YES;-;NO;-;-
seganinj;Sega Ninja (315-5102);1985;Sega;YES;-;NO;-;-
seicross;Seicross;1984;Nichibutsu / Alice;YES;-;NO;-;-
selfeena;Sel Feena;1991;East Technology;YES;-;NO;-;-
semibase;MuHanSeungBu (SemiCom Baseball) (Korea);1997;SemiCom;YES;-;NO;-;-
sengekis;Sengeki Striker (Asia);1997;Kaneko / Warashi;YES;skns;NO;-;-
senknow;Sen-Know (Japan);1999;Kaneko / Kouyousha;YES;skns;NO;-;-
sf;Street Fighter (US, set 1);1987;Capcom;YES;-;NO;-;-
sf2ceuc;Street Fighter II' - Champion Edition (street fighter 2' 920803 USA);1992;Capcom;NO;sf2ce;YES;sf2ce;-
sf2hfu;Street Fighter II' - Hyper Fighting (street fighter 2' T 921209 USA);1992;Capcom;NO;sf2hf;YES;sf2hf;-
sf2uk;Street Fighter II - The World Warrior (911101 USA);1991;Capcom;NO;sf2;YES;sf2;-
sfa2u;Street Fighter Alpha 2 (960430 USA);1996;Capcom;NO;sfa2;YES;sfa2;-
sfa3u;Street Fighter Alpha 3 (980904 USA);1998;Capcom;NO;sfa3;YES;sfa3;-
sfau;Street Fighter Alpha - warriors' dreams (950627 USA);1995;Capcom;NO;sfa;YES;sfa;-
sfiii2;Street Fighter III 2nd Impact: Giant Attack (USA 970930);1997;Capcom;YES;-;NO;-;-
sfiii3u;Street Fighter III 3rd Strike: Fight for the Future (USA 990608);1999;Capcom;NO;sfiii3;YES;sfiii3;-
sfiiiu;Street Fighter III: New Generation (USA 970204);1997;Capcom;NO;sfiii;YES;sfiii;-
sfx;SF-X [Incomplete Sound];1983;Nichibutsu;YES;-;NO;-;-
sfz2al;Street Fighter Zero 2 Alpha (960826 Asia);1996;Capcom;YES;-;NO;-;-
sfzch;Street Fighter Zero (CPS Changer, 951020 Japan);1995;Capcom;YES;-;NO;-;-
sgemf;Super Gem Fighter Mini Mix (970904 USA);1997;Capcom;YES;-;NO;-;-
sgladiat;Gladiator 1984;1984;SNK;YES;-;NO;-;-
sgunner;Steel Gunner (Rev B);1990;Namco;YES;-;NO;-;-
sgunner2;Steel Gunner 2 (US);1991;Namco;YES;-;NO;-;-
shackled;Shackled (US);1986;Data East USA;YES;-;NO;-;-
shadfrceu;Shadow Force (US, Version 2);1993;Technos Japan;NO;shadfrce;YES;shadfrce;-
shadowld;Shadowland (YD3);1987;Namco;YES;-;NO;-;-
shadoww;Shadow Warriors (World, set 1);1988;Tecmo;YES;-;NO;-;-
shangon;Super Hang-On (sitdown/upright, unprotected);1987;Sega;YES;-;NO;-;-
sharrier;Space Harrier (Rev A, 8751 315-5163A);1985;Sega;YES;-;NO;-;-
shdancer;Shadow Dancer (set 3, US);1989;Sega;YES;-;NO;-;-
shinfz;Shinobi / FZ-2006 (Korean System 16 bootleg) (ISG Selection Master Type 2006);2006;ISG;YES;isgsm;NO;-;-
shinobi2;Shinobi (set 2, System 16B, FD1094 317-0049);1987;Sega;NO;shinobi;YES;shinobi;-
shinobi3;Shinobi (set 3, System 16B, MC-8123B 317-0054);1987;Sega;NO;shinobi;YES;shinobi;-
shinobi4;Shinobi (set 4, System 16B, MC-8123B 317-0054);1987;Sega;NO;shinobi;YES;shinobi;-
shocking;Shocking;1997;Yun Sung;YES;-;NO;-;-
shogwarru;Shogun Warriors (US);1992;Kaneko;NO;shogwarr;YES;shogwarr;-
shootout;Shoot Out (US);1985;Data East USA;YES;-;NO;-;-
shtrider;Shot Rider;1985;Seibu Kaihatsu;YES;-;NO;-;-
sidearmsu;Side Arms - Hyper Dyne (US, 861202);1986;Capcom (Romstar license);NO;sidearms;YES;sidearms;-
sidepckt;Side Pocket (World);1986;Data East Corporation;YES;-;NO;-;-
silentdu;Silent Dragon (US);1992;Taito America Corporation;NO;silentd;YES;silentd;-
silkroad;The Legend of Silkroad;1999;Unico;YES;-;NO;-;-
silkworm;Silk Worm (World);1988;Tecmo;YES;-;NO;-;-
silvmil;Silver Millennium;1995;Para;YES;-;NO;-;-
simpsons;The Simpsons (4 Players World, set 1);1991;Konami;YES;-;NO;-;-
simpsons2p;The Simpsons (2 Players World, set 1);1991;Konami;NO;simpsons;YES;simpsons;-
sjryuko;Sukeban Jansi Ryuko (set 2, System 16B, FD1089B 317-5021);1987;White Board;YES;-;NO;-;-
skyadvntu;Sky Adventure (US);1989;Alpha Denshi Co. (SNK of America license);NO;skyadvnt;YES;skyadvnt;-
skyalert;Sky Alert;1992;Metro;YES;-;NO;-;-
skyarmy;Sky Army;1982;Shoei;YES;-;NO;-;-
skybase;Sky Base;1982;Omori Electric Co. Ltd;YES;-;NO;-;-
skyfox;Sky Fox;1987;Jaleco (Nichibutsu USA license);YES;-;NO;-;-
skykid;Sky Kid (new version);1985;Namco;YES;-;NO;-;-
skykiddx;Sky Kid Deluxe (set 1);1986;Namco;YES;-;NO;-;-
skylancr;Sky Lancer;1983;Orca;YES;-;NO;-;-
skyrobo;Sky Robo;1989;Nichibutsu;YES;-;NO;-;-
skyskipr;Sky Skipper;1981;Nintendo;YES;-;NO;-;-
skysmash;Sky Smasher;1990;Nihon System;YES;-;NO;-;-
skysoldr;Sky Soldiers (US);1988;Alpha Denshi Co. (SNK of America/Romstar license);YES;-;NO;-;-
slammast;Saturday Night Slam Masters (Slam Masters 930713 etc);1993;Capcom;YES;-;NO;-;-
slapshot;Slap Shot (Japan);1994;Taito Corporation;YES;-;NO;-;-
smgpu;Super Monaco GP (US, Rev C, FD1094 317-0125a);1989;Sega;NO;smgp;YES;smgp;-
snapjack;Snap Jack;1982;Universal;YES;-;NO;-;-
snapper;Snapper (Korea);1990;Philko;YES;-;NO;-;-
snowboar;Snow Board Championship (Version 2.1);1994;Gaelco;YES;-;NO;-;-
snowbro2;Snow Bros. 2 - with new elves;1994;[Toaplan] Hanafram;YES;-;NO;-;-
snowbro3;Snow Brothers 3 - Magical Adventure [Bootleg];2002;bootleg;YES;-;NO;-;-
snowbros;Snow Bros. - Nick & Tom (set 1);1990;Toaplan;YES;-;NO;-;-
sokonuke;Sokonuke Taisen Game (Japan);1995;Sammy Industries;YES;-;NO;-;-
soldam;Soldam;1992;Jaleco;YES;-;NO;-;-
soldivid;Sol Divide - The Sword Of Darkness;1997;Psikyo;YES;-;NO;-;-
solfigtr;Solitary Fighter (World);1991;Taito Corporation Japan;YES;-;NO;-;-
solomon;Solomon's Key (US);1986;Tecmo;YES;-;NO;-;-
sonicbom;Sonic Boom (FD1094 317-0053);1987;Sega;YES;-;NO;-;-
sonson;Son Son;1984;Capcom;YES;-;NO;-;-
sos;SOS;1980;Namco;YES;-;NO;-;-
sotsugyo;Sotsugyo Shousho;1995;Mitchell (Atlus license);YES;-;NO;-;-
spacedx;Space Invaders DX (US, v2.1);1994;Taito Corporation;YES;-;NO;-;-
spacegunu;Space Gun (US);1990;Taito America Corporation;NO;spacegun;YES;spacegun;-
spang;Super Pang (World 900914);1990;Mitchell;YES;-;NO;-;-
sparkman;Spark Man (v2.0, set 1);1989;SunA;YES;-;NO;-;-
spatter;Spatter;1984;Sega;YES;-;NO;-;-
spcpostn;Space Position (Japan);1986;Sega / Nasco;YES;-;NO;-;-
spdcoin;Speed Coin (prototype) [Prototype];1984;Stern;YES;-;NO;-;-
speakres;Speak & Rescue;1980;Sun Electronics;YES;-;NO;-;-
spec2k;Spectrum 2000 (vertical);2000;Yona Tech;YES;-;NO;-;-
speedspn;Speed Spin;1994;TCH;YES;-;NO;-;-
spelunk2;Spelunker II - 23 no Kagi (Japan);1986;Irem (licensed from Broderbund);YES;-;NO;-;tr606drumkit
spelunkr;Spelunker;1985;Irem (licensed from Broderbund);YES;-;NO;-;tr606drumkit
spf2tu;Super Puzzle Fighter II Turbo (Super Puzzle Fighter 2 Turbo 960620 USA);1996;Capcom;NO;spf2t;YES;spf2t;-
spinlbrk;Spinal Breakers (World);1990;V-System Co.;YES;-;NO;-;-
splatter;Splatter House (World, new version (SH3));1988;Namco;YES;-;NO;-;-
spnchout;Super Punch-Out!! (Rev B);1984;Nintendo;YES;-;NO;-;-
springer;Springer;1982;Orca;YES;-;NO;-;-
spy;S.P.Y. - Special Project Y (World ver. N);1989;Konami;YES;-;NO;-;-
sqbert;Faster, Harder, More Challenging Q*bert (prototype);1983;Mylstar;YES;-;NO;-;qbert
squash;Squash (Ver. 1.0);1992;Gaelco;YES;-;NO;-;-
sraider;Space Raider;1982;Universal;YES;-;NO;-;-
sranger;Super Ranger (v2.0);1988;SunA;YES;-;NO;-;-
srdarwin;Super Real Darwin (World);1987;Data East Corporation;YES;-;NO;-;-
srdmissn;S.R.D. Mission;1986;Taito Corporation;YES;-;NO;-;-
srmp4;Super Real Mahjong PIV (Japan);1993;Seta;YES;-;NO;-;-
srmp7;Super Real Mahjong P7 (Japan) [No sound.];1997;Seta;YES;-;NO;-;-
srumbler;The Speed Rumbler (set 1);1986;Capcom;YES;-;NO;-;-
ssf2tu;Super Street Fighter II Turbo (super street fighter 2 X 940323 USA);1994;Capcom;NO;ssf2t;YES;ssf2t;-
ssf2u;Super Street Fighter II - the new challengers (super street fighter 2 930911 USA);1993;Capcom;NO;ssf2;YES;ssf2;-
ssi;Super Space Invaders '91 (World);1990;Taito Corporation Japan;YES;-;NO;-;-
ssmissin;S.S. Mission;1992;Comad;YES;-;NO;-;-
ssoldier;Superior Soldiers (US);1993;Irem America;YES;-;NO;-;-
ssozumo;Syusse Oozumou (Japan);1984;Technos Japan;YES;-;NO;-;-
ssriders;Sunset Riders (4 Players ver. EAC);1991;Konami;YES;-;NO;-;-
sstingry;Super Stingray (Japan);1986;Alpha Denshi Co.;YES;-;NO;-;-
sstriker;Sorcer Striker (World);1993;Raizing;YES;-;NO;-;-
stagger1;Stagger I (Japan);1998;Afega;YES;-;NO;-;-
starfigh;Star Fighter (v1);1990;SunA;YES;-;NO;-;-
starjack;Star Jacker (Sega);1983;Sega;YES;-;NO;-;-
stdragon;Saint Dragon (set 1);1989;Jaleco;YES;-;NO;-;-
stg;Strike Gunner S.T.G;1991;Athena / Tecmo;YES;-;NO;-;-
stinger;Stinger;1983;Seibu Denshi;YES;-;NO;-;-
stlforce;Steel Force;1994;Electronic Devices Italy / Ecogames S.L. Spain;YES;-;NO;-;-
stmblade;Storm Blade (US);1996;Visco;YES;-;NO;-;-
strahl;Koutetsu Yousai Strahl (Japan set 1);1992;UPL;YES;nmk004;NO;-;-
stratgyx;Strategy X;1981;Konami;YES;-;NO;-;-
stratof;Raiga - Strato Fighter (US);1991;Tecmo;YES;-;NO;-;-
streakng;Streaking (set 1) [Bad Colours];1981;Shoei;YES;-;NO;-;-
streetsm;Street Smart (US version 2);1989;SNK;YES;-;NO;-;-
strider;Strider (US set 1);1989;Capcom;YES;-;NO;-;-
striv;Super Triv [No sound];1985;Hara Industries;YES;-;NO;-;-
strkfgtr;Strike Fighter (World);1991;Sega;YES;-;NO;-;-
sub;Submarine (Sigma);1985;Sigma Enterprises Inc.;YES;-;NO;-;-
sucasino;Super Casino;1984;Data Amusement;YES;-;NO;-;-
sunaq;SunA Quiz 6000 Academy (940620-6);1994;SunA;YES;-;NO;-;-
supbtime;Super Burger Time (World, set 1);1990;Data East Corporation;YES;-;NO;-;-
superbon;Agent Super Bond (scobra hardware) [Bad Colours];1985;Signaton USA;YES;-;NO;-;-
superchs;Super Chase - Criminal Termination (World);1992;Taito Corporation Japan;YES;-;NO;-;-
supermanu;Superman (US);1988;Taito Corporation;NO;superman;YES;superman;-
superpac;Super Pac-Man;1982;Namco;YES;-;NO;-;-
superten;Super Ten V8.3;1988;U.S. Games;YES;-;NO;-;-
superx;Super-X (NTC);1994;Dooyong (NTC license);YES;-;NO;-;-
supmodel;Super Model;1994;Comad / New Japan System;YES;-;NO;-;-
suprglob;Super Glob;1983;Epos Corporation;YES;-;NO;-;-
suprleag;Super League (FD1094 317-0045);1987;Sega;YES;-;NO;-;-
suprloco;Super Locomotive (Rev.A);1982;Sega;YES;-;NO;-;-
suprridr;Super Rider;1983;Taito Corporation (Venture Line license);YES;-;NO;-;-
suprtrio;Super Trio;1994;Gameace;YES;-;NO;-;-
suratk;Surprise Attack (World ver. K);1990;Konami;YES;-;NO;-;-
survartsu;Survival Arts (USA);1993;American Sammy;NO;survarts;YES;survarts;-
svcpcb;SNK vs. Capcom - SVC Chaos (JAMMA PCB, set 1);2003;SNK Playmore;YES;-;NO;-;-
svg;S.V.G. - Spectral vs Generation (V200, China);2005;IGS;YES;pgm;NO;-;-
svolleyu;Super Volleyball (US);1989;V-System Co. (Data East license);NO;svolley;YES;svolley;-
swat;SWAT (315-5048);1984;Coreland / Sega;YES;-;NO;-;-
swatpolc;SWAT Police;2001;ESD;YES;-;NO;-;-
swimmer;Swimmer (set 1);1982;Tehkan;YES;-;NO;-;-
sws;Super World Stadium (Japan);1992;Namco;YES;-;NO;-;-
sws92;Super World Stadium '92 (Japan);1992;Namco;YES;-;NO;-;-
sws93;Super World Stadium '93 (Japan);1993;Namco;YES;-;NO;-;-
sxyreac2;Pachinko Sexy Reaction 2 (Japan);1999;Sammy;YES;-;NO;-;-
sxyreact;Pachinko Sexy Reaction (Japan);1998;Sammy;YES;-;NO;-;-
syvalion;Syvalion (Japan);1988;Taito Corporation;YES;-;NO;-;-
szaxxon;Super Zaxxon;1982;Sega;YES;-;NO;-;zaxxon
tactcian;Tactician (set 1);1982;Konami (Sega license);YES;-;NO;-;-
tail2nos;Tail to Nose - Great Championship;1989;V-System Co.;YES;ym2608;NO;-;-
tangtang;Tang Tang (ver. 0526, 26/05/2000);2000;ESD;YES;-;NO;-;-
tankfrce;Tank Force (US, 2 Players);1991;Namco;YES;-;NO;-;-
taotaido;Tao Taido (set 1);1993;Video System Co.;YES;-;NO;-;-
tazmania;Tazz-Mania (set 1);1982;Stern;YES;-;NO;-;-
tbowl;Tecmo Bowl (World?);1987;Tecmo;YES;-;NO;-;-
tcobra2;Twin Cobra II (Ver 2.1O 1995/11/30);1995;Taito Corporation Japan;YES;-;NO;-;-
tdpgal;Triple Draw Poker [Bootleg];1983;Design Labs / Thomas Automatics;YES;-;NO;-;-
tdragon;Thunder Dragon (9th Jan. 1992);1991;NMK (Tecmo license);YES;nmk004;NO;-;-
tdragon2;Thunder Dragon 2 (9th Nov. 1993);1993;NMK;YES;-;NO;-;-
teddybb;TeddyBoy Blues (315-5115, New Ver.);1985;Sega;YES;-;NO;-;-
tekipaki;Teki Paki;1991;Toaplan;YES;-;NO;-;-
teljan;Tel Jan;1999;Electro Design;YES;skns;NO;-;-
tengai;Tengai (world);1996;Psikyo;YES;-;NO;-;-
terracre;Terra Cresta (YM3526 set 1);1985;Nichibutsu;YES;-;NO;-;-
terrafu;Terra Force (US);1987;Nichibutsu USA;NO;terraf;YES;terraf;-
tetrbx;Tetris / Bloxeed (Korean System 16 bootleg) (ISG Selection Master Type 2006);2006;ISG;YES;isgsm;NO;-;-
tetris;Tetris (set 4, Japan, System 16A, FD1094 317-0093);1988;Sega;YES;-;NO;-;-
tetrisp2;Tetris Plus 2 (World);1997;Jaleco / The Tetris Company;YES;-;NO;-;-
tetrisse;Tetris (Japan, System E);1988;Sega;YES;-;NO;-;-
tetrsark;Tetris (D.R. Korea) [Wrong colors];198?;D.R. Korea;YES;-;NO;-;-
tgm2;Tetris the Absolute The Grand Master 2;2000;Arika;YES;-;NO;-;-
tharrier;Task Force Harrier;1989;UPL;YES;-;NO;-;-
thedeep;The Deep (Japan);1987;Wood Place Inc.;YES;-;NO;-;-
theend;The End;1980;Konami;YES;-;NO;-;-
theglad;The Gladiator - Road Of The Sword / Shen Jian (V101) [Incomplete Dump];2003;IGS;YES;pgm;NO;-;-
thepit;The Pit [Parent set for working drivers];1992;Taito;YES;-;NO;-;-
theroes;Thunder Heroes;2001;Primetec Investments;YES;-;NO;-;-
thndrbld;Thunder Blade (upright, FD1094 317-0056);1987;Sega;YES;-;NO;-;-
thndrx2;Thunder Cross II (World);1991;Konami;YES;-;NO;-;-
thoop;Thunder Hoop (Ver. 1);1992;Gaelco;YES;-;NO;-;-
thunderl;Thunder & Lightning;1990;Seta;YES;-;NO;-;-
thunderx;Thunder Cross (set 1);1988;Konami;YES;-;NO;-;-
thundfoxu;Thunder Fox (US) [NULL];1990;Taito America Corporation;NO;thundfox;YES;thundfox;-
tigerh;Tiger Heli (US);1985;Toaplan / Taito America Corp.;YES;-;NO;-;-
tigeroad;Tiger Road (US);1987;Capcom;YES;-;NO;-;-
timefgtr;Time Fighter (Time Pilot conversion on Galaxian hardware) [Bad Colours];198?;Taito do Brasil;YES;-;NO;-;-
timelimt;Time Limit;1983;Chuo Co. Ltd;YES;-;NO;-;-
timeplt;Time Pilot;1982;Konami;YES;-;NO;-;-
timescan;Time Scanner (set 2, System 16B);1987;Sega;YES;-;NO;-;-
timesold;Time Soldiers (US Rev 3);1987;Alpha Denshi Co. (SNK/Romstar license);YES;-;NO;-;-
tkdensho;Toukidenshou - Angel Eyes (VER. 960614) [No sound];1996;Tecmo;YES;-;NO;-;-
tmnt2;Teenage Mutant Ninja Turtles - Turtles in Time (4 Players ver. UAA);1991;Konami;YES;-;NO;-;-
tmnt22pu;Teenage Mutant Ninja Turtles - Turtles in Time (2 Players ver. UDA);1991;Konami;NO;tmnt2;YES;tmnt2;-
tmnt2po;Teenage Mutant Ninja Turtles (Oceania 2 Players, version ?);1989;Konami;NO;tmnt;YES;tmnt;-
tmntu;Teenage Mutant Ninja Turtles (US 4 Players, version R);1989;Konami;NO;tmnt;YES;tmnt;-
tndrcade;Thundercade / Twin Formation;1987;Seta (Taito license);YES;-;NO;-;-
tnextspc;The Next Space (set 1);1989;SNK;YES;-;NO;-;-
tnk3;T.N.K III (US);1985;SNK;YES;-;NO;-;-
tnzs;The NewZealand Story (World, newer);1988;Taito Corporation Japan;YES;-;NO;-;-
todruaga;The Tower of Druaga (New Ver.);1984;Namco;YES;-;NO;-;-
tokio;Tokio / Scramble Formation (newer) [Use tokiob instead!];1986;Taito Corporation;YES;-;NO;-;-
tokisens;Toki no Senshi - Chrono Soldier;1987;Sega;YES;-;NO;-;-
tokiu;Toki (US, set 1);1989;TAD Corporation (Fabtek license);NO;toki;YES;toki;-
toppyrap;Toppy & Rappy;1996;SemiCom;YES;-;NO;-;-
topspeed;Top Speed (World);1987;Taito Corporation Japan;YES;-;NO;-;-
toride2g;Toride II Adauchi Gaiden;1994;Metro;YES;-;NO;-;-
toryumon;Toryumon;1994;Sega / Westone;YES;-;NO;-;-
toto;Come Back Toto;1996;SoftClub;YES;-;NO;-;-
toypop;Toypop;1986;Namco;YES;-;NO;-;-
tp84;Time Pilot '84 (set 1);1984;Konami;YES;-;NO;-;-
trackfld;Track & Field;1983;Konami;YES;-;NO;-;-
transfrm;Transformer;1986;Sega;YES;-;NO;-;-
travrusa;Traverse USA / Zippy Race;1983;Irem;YES;-;NO;-;-
