name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sampleof
sengoku3;"Sengoku 3";2001;"SNK";YES;neogeo;NO;-;-
kof2001;"The King of Fighters 2001 (set 1)";2001;"Eolith / SNK";YES;neogeo;NO;-;-
kof2001h;"The King of Fighters 2001 (set 2)";2001;"Eolith / SNK";NO;kof2001;YES;kof2001;-
cthd2003;"Crouching Tiger Hidden Dragon 2003 (The King of Fighters 2001 bootleg)";2003;"bootleg";NO;kof2001;YES;kof2001;-
ct2k3sp;"Crouching Tiger Hidden Dragon 2003 Super Plus (The King of Fighters 2001 bootleg)";2003;"bootleg";NO;kof2001;YES;kof2001;-
mslug4;"Metal Slug 4";2002;"Mega";YES;neogeo;NO;-;-
ms4plus;"Metal Slug 4 Plus (bootleg)";2002;"bootleg";NO;mslug4;YES;mslug4;-
rotd;"Rage of the Dragons";2002;"Evoga / Playmore";YES;neogeo;NO;-;-
kof2002;"The King of Fighters 2002";2002;"Eolith / Playmore";YES;neogeo;NO;-;-
kf2k2pls;"The King of Fighters 2002 Plus (set 1, bootleg)";2002;"bootleg";NO;kof2002;YES;kof2002;-
kf2k2pla;"The King of Fighters 2002 Plus (set 2, bootleg)";2002;"bootleg";NO;kof2002;YES;kof2002;-
kf2k2mp;"The King of Fighters 2002 Magic Plus (bootleg)";2002;"bootleg";NO;kof2002;YES;kof2002;-
kf2k2mp2;"The King of Fighters 2002 Magic Plus II (bootleg)";2002;"bootleg";NO;kof2002;YES;kof2002;-
kof10th;"The King Of Fighters 10th Anniversary (The King of Fighters 2002 bootleg)";2002;"bootleg";NO;kof2002;YES;kof2002;-
kf2k5uni;"The King of Fighters 10th Anniversary 2005 Unique (The King of Fighters 2002 bootleg)";2004;"bootleg";NO;kof2002;YES;kof2002;-
kf10thep;"The King of Fighters 10th Anniversary Extra Plus (The King of Fighters 2002 bootleg)";2005;"bootleg";NO;kof2002;YES;kof2002;-
kof2k4se;"The King of Fighters Special Edition 2004 (The King of Fighters 2002 bootleg)";2004;"bootleg";NO;kof2002;YES;kof2002;-
matrim;"Matrimelee / Shin Gouketsuji Ichizoku Toukon";2002;"Noise Factory / Atlus";YES;neogeo;NO;-;-
pnyaa;"Pochi and Nyaa";2003;"Aiky / Taito";YES;neogeo;NO;-;-
ms5pcb;"Metal Slug 5 (JAMMA PCB)";2003;"SNK Playmore";YES;-;NO;-;-
mslug5;"Metal Slug 5";2003;"SNK Playmore";YES;neogeo;NO;-;-
ms5plus;"Metal Slug 5 Plus (bootleg)";2003;"bootleg";NO;mslug5;YES;mslug5;-
svcpcb;"SvC Chaos - SNK vs Capcom (JAMMA PCB)";2003;"Playmore";YES;-;NO;-;-
svcpcba;"SVC Chaos - SNK vs CAPCOM (JAMMA PCB, set 2)";2003;"Playmore";NO;svcpcb;YES;svcpcb;-
svc;"SvC Chaos - SNK vs Capcom (MVS)";2003;"Playmore";YES;neogeo;NO;-;-
svcboot;"SvC Chaos - SNK vs Capcom (MVS) (bootleg)";2003;"bootleg";NO;svc;YES;svc;-
svcplus;"SvC Chaos - SNK vs Capcom Plus (set 1, bootleg)";2003;"bootleg";NO;svc;YES;svc;-
svcplusa;"SvC Chaos - SNK vs Capcom Plus (set 2, bootleg)";2003;"bootleg";NO;svc;YES;svc;-
svcsplus;"SvC Chaos - SNK vs Capcom Super Plus (bootleg)";2003;"bootleg";NO;svc;YES;svc;-
samsho5;"Samurai Shodown V / Samurai Spirits Zero (set 1)";2003;"Yuki Enterprise / SNK Playmore";YES;neogeo;NO;-;-
samsho5h;"Samurai Shodown V / Samurai Spirits Zero (set 2)";2003;"Yuki Enterprise / SNK Playmore";NO;samsho5;YES;samsho5;-
samsho5b;"Samurai Shodown V / Samurai Spirits Zero (bootleg)";2003;"bootleg";NO;samsho5;YES;samsho5;-
kf2k3pcb;"The King of Fighters 2003 (Japan, JAMMA PCB)";2003;"SNK Playmore";YES;-;NO;-;-
kof2003;"The King of Fighters 2003 (World / US, MVS)";2003;"SNK Playmore";YES;neogeo;NO;-;-
kf2k3bl;"The King of Fighters 2003 (bootleg, set 1)";2003;"bootleg";NO;kof2003;YES;kof2003;-
kf2k3bla;"The King of Fighters 2003 (bootleg, set 2)";2003;"bootleg";NO;kof2003;YES;kof2003;-
kf2k3pl;"The King of Fighters 2004 Plus / Hero (The King of Fighters 2003 bootleg)";2003;"bootleg";NO;kof2003;YES;kof2003;-
kf2k3upl;"The King of Fighters 2004 Ultra Plus (The King of Fighters 2003 bootleg)";2003;"bootleg";NO;kof2003;YES;kof2003;-
samsh5sp;"Samurai Shodown V Special / Samurai Spirits Zero Special (set 1, uncensored)";2003;"Yuki Enterprise / SNK Playmore";YES;neogeo;NO;-;-
samsh5sh;"Samurai Shodown V Special / Samurai Spirits Zero Special (set 2, censored)";2003;"Yuki Enterprise / SNK Playmore";NO;samsh5sp;YES;samsh5sp;-
samsh5sn;"Samurai Shodown V Special / Samurai Spirits Zero Special (set 3, less censored)";2003;"Yuki Enterprise / SNK Playmore";NO;samsh5sp;YES;samsh5sp;-
jockeygp;"Jockey Grand Prix";2001;"Sun Amusement / BrezzaSoft";YES;neogeo;NO;-;-
vliner;"V-Liner (set 1)";2001;"Dyna / BreezaSoft";YES;neogeo;NO;-;-
vlinero;"V-Liner (set 2)";2001;"Dyna / BreezaSoft";NO;vliner;YES;vliner;-
roadedge;"Roads Edge / Round Trip (rev.B)";1997;"SNK";YES;hng64;NO;-;-
sams64_2;"Samurai Shodown: Warrior's Rage";1998;"SNK";YES;hng64;NO;-;-
fatfurwa;"Fatal Fury: Wild Ambition (rev.A)";1998;"SNK";YES;hng64;NO;-;-
buriki;"Buriki One (rev.B)";1999;"SNK";YES;hng64;NO;-;-
shougi;"Shougi";;"Alpha Denshi";YES;-;NO;-;-
shougi2;"Shougi 2";;"Alpha Denshi";NO;shougi;YES;shougi;-
champbas;"Champion Baseball";1983;"Sega";YES;-;NO;-;-
champbbj;"Champion Baseball (Japan set 1)";1983;"Alpha Denshi Co.";NO;champbas;YES;champbas;-
champbja;"Champion Baseball (Japan set 2)";1983;"Alpha Denshi Co.";NO;champbas;YES;champbas;-
champbb2;"Champion Baseball II (set 1)";1983;"Sega";YES;-;NO;-;-
champb2a;"Champion Baseball II (set 2)";1983;"Alpha Denshi Co.";NO;champbb2;YES;champbb2;-
exctsccr;"Exciting Soccer";1983;"Alpha Denshi Co.";YES;-;NO;-;-
exctscca;"Exciting Soccer (alternate music)";1983;"Alpha Denshi Co.";NO;exctsccr;YES;exctsccr;-
exctsccb;"Exciting Soccer (bootleg)";1983;"bootleg";NO;exctsccr;YES;exctsccr;-
exctscc2;"Exciting Soccer II";1984;"Alpha Denshi Co.";YES;-;NO;-;-
talbot;"Talbot";1982;"Volt Electronics (Alpha license)";YES;-;NO;-;-
equites;"Equites";1984;"Alpha Denshi Co.";YES;-;NO;-;-
equitess;"Equites (Sega)";1984;"Alpha Denshi Co. (Sega license)";NO;equites;YES;equites;-
gekisou;"Gekisou (Japan)";1985;"Eastern";YES;-;NO;-;-
bullfgtr;"Bull Fighter";1984;"Alpha Denshi Co.";YES;-;NO;-;-
bullfgts;"Bull Fighter (Sega)";1984;"Alpha Denshi Co. (Sega license)";NO;bullfgtr;YES;bullfgtr;-
kouyakyu;"The Koukouyakyuh";1985;"Alpha Denshi Co.";YES;-;NO;-;-
splndrbt;"Splendor Blast";1985;"Alpha Denshi Co.";YES;-;NO;-;-
hvoltage;"High Voltage";1985;"Alpha Denshi Co.";YES;-;NO;-;-
sstingry;"Super Stingray";1986;"Alpha Denshi Co.";YES;-;NO;-;-
kyros;"Kyros";1987;"World Games Inc";YES;-;NO;-;-
kyrosj;"Kyros No Yakata (Japan)";1986;"Alpha Denshi Co.";NO;kyros;YES;kyros;-
jongbou;"Mahjong Block Jongbou (Japan)";1987;"SNK";YES;-;NO;-;-
paddlema;"Paddle Mania";1988;"SNK";YES;-;NO;-;-
timesold;"Time Soldiers (US Rev 3)";1987;"[Alpha Denshi Co.] (SNK/Romstar license)";YES;-;NO;-;-
timesol1;"Time Soldiers (US Rev 1)";1987;"[Alpha Denshi Co.] (SNK/Romstar license)";NO;timesold;YES;timesold;-
btlfield;"Battle Field (Japan)";1987;"[Alpha Denshi Co.] (SNK license)";NO;timesold;YES;timesold;-
btlfildb;"Battle Field (bootleg)";1987;"bootleg";NO;timesold;YES;timesold;-
skysoldr;"Sky Soldiers (US)";1988;"[Alpha Denshi Co.] (SNK of America/Romstar license)";YES;-;NO;-;-
goldmedl;"Gold Medalist";1988;"SNK";YES;-;NO;-;-
goldmeda;"Gold Medalist (alt)";1988;"SNK";NO;goldmedl;YES;goldmedl;-
goldmedb;"Gold Medalist (bootleg)";1988;"bootleg";NO;goldmedl;YES;goldmedl;-
skyadvnt;"Sky Adventure (World)";1989;"Alpha Denshi Co.";YES;-;NO;-;-
skyadvnu;"Sky Adventure (US)";1989;"Alpha Denshi Co. (SNK of America license)";NO;skyadvnt;YES;skyadvnt;-
skyadvnj;"Sky Adventure (Japan)";1989;"Alpha Denshi Co.";NO;skyadvnt;YES;skyadvnt;-
gangwars;"Gang Wars (US)";1989;"Alpha Denshi Co.";YES;-;NO;-;-
gangwarb;"Gang Wars (bootleg)";1989;"bootleg";NO;gangwars;YES;gangwars;-
sbasebal;"Super Champion Baseball (US)";1989;"Alpha Denshi Co. (SNK of America license)";YES;-;NO;-;-
tnexspce;"The Next Space";1989;"SNK";YES;-;NO;-;-
meijinsn;"Meijinsen";1986;"SNK Electronics corp.";YES;-;NO;-;-
scregg;"Scrambled Egg";1983;"Technos";YES;-;NO;-;-
eggs;"Eggs";1983;"[Technos] Universal USA";NO;scregg;YES;scregg;-
dommy;"Dommy";;"Technos";YES;-;NO;-;-
bigprowr;"The Big Pro Wrestling!";1983;"Technos";YES;-;NO;-;-
tagteam;"Tag Team Wrestling";1983;"Technos (Data East license)";NO;bigprowr;YES;bigprowr;-
ssozumo;"Syusse Oozumou (Japan)";1984;"Technos";YES;-;NO;-;-
mystston;"Mysterious Stones - Dr. John's Adventure";1984;"Technos";YES;-;NO;-;-
myststno;"Mysterious Stones - Dr. Kick in Adventure";1984;"Technos";NO;mystston;YES;mystston;-
dogfgt;"Acrobatic Dog-Fight";1984;"Technos";YES;-;NO;-;-
dogfgtj;"Dog-Fight (Japan)";1984;"Technos";NO;dogfgt;YES;dogfgt;-
bogeyman;"Bogey Manor";;"Technos Japan";YES;-;NO;-;-
matmania;"Mat Mania";1985;"Technos (Taito America license)";YES;-;NO;-;-
excthour;"Exciting Hour";1985;"Technos (Taito license)";NO;matmania;YES;matmania;-
maniach;"Mania Challenge (set 1)";1986;"Technos (Taito America license)";YES;-;NO;-;-
maniach2;"Mania Challenge (set 2)";1986;"Technos (Taito America license)";NO;maniach;YES;maniach;-
renegade;"Renegade (US)";1986;"Technos (Taito America license)";YES;-;NO;-;-
kuniokun;"Nekketsu Kouha Kunio-kun (Japan)";1986;"Technos";NO;renegade;YES;renegade;-
kuniokub;"Nekketsu Kouha Kunio-kun (Japan bootleg)";1986;"bootleg";NO;renegade;YES;renegade;-
xsleena;"Xain'd Sleena";1986;"Technos";YES;-;NO;-;-
xsleenab;"Xain'd Sleena (bootleg)";1986;"bootleg";NO;xsleena;YES;xsleena;-
solarwar;"Solar-Warrior";1986;"[Technos] Taito (Memetron license)";NO;xsleena;YES;xsleena;-
battlane;"Battle Lane! Vol. 5 (set 1)";1986;"Technos (Taito license)";YES;-;NO;-;-
battlan2;"Battle Lane! Vol. 5 (set 2)";1986;"Technos (Taito license)";NO;battlane;YES;battlane;-
battlan3;"Battle Lane! Vol. 5 (set 3)";1986;"Technos (Taito license)";NO;battlane;YES;battlane;-
ddragon;"Double Dragon (Japan)";1987;"Technos";YES;-;NO;-;-
ddragonu;"Double Dragon (US)";1987;"[Technos] (Taito America license)";NO;ddragon;YES;ddragon;-
ddragonw;"Double Dragon (World Set 1)";1987;"[Technos] (Taito license)";NO;ddragon;YES;ddragon;-
ddragnw1;"Double Dragon (World Set 2)";1987;"[Technos] (Taito license)";NO;ddragon;YES;ddragon;-
ddragonb;"Double Dragon (bootleg)";1987;"bootleg";NO;ddragon;YES;ddragon;-
spdodgeb;"Super Dodge Ball (US)";1987;"Technos";YES;-;NO;-;-
nkdodgeb;"Nekketsu Koukou Dodgeball Bu (Japan bootleg)";1987;"Technos";NO;spdodgeb;YES;spdodgeb;-
chinagat;"China Gate (US)";1988;"[Technos] (Taito Romstar license)";YES;-;NO;-;-
saiyugou;"Sai Yu Gou Ma Roku (Japan)";1988;"Technos";NO;chinagat;YES;chinagat;-
saiyugb1;"Sai Yu Gou Ma Roku (Japan bootleg 1)";1988;"bootleg";NO;chinagat;YES;chinagat;-
saiyugb2;"Sai Yu Gou Ma Roku (Japan bootleg 2)";1988;"bootleg";NO;chinagat;YES;chinagat;-
wwfsstar;"WWF Superstars (Europe)";1989;"Technos Japan";YES;-;NO;-;-
wwfsstaa;"WWF Superstars (US, Newer)";1989;"Technos Japan";NO;wwfsstar;YES;wwfsstar;-
wwfsstau;"WWF Superstars (US)";1989;"Technos Japan";NO;wwfsstar;YES;wwfsstar;-
wwfsstaj;"WWF Superstars (Japan)";1989;"Technos Japan";NO;wwfsstar;YES;wwfsstar;-
vball;"U.S. Championship V'ball (set 1)";1988;"Technos";YES;-;NO;-;-
vball2pj;"U.S. Championship V'ball (Japan)";1988;"Technos";NO;vball;YES;vball;-
ddragon2;"Double Dragon II - The Revenge (World)";1988;"Technos";YES;-;NO;-;-
ddragn2u;"Double Dragon II - The Revenge (US)";1988;"Technos";NO;ddragon2;YES;ddragon2;-
toffy;"Toffy";1993;"Midas";YES;-;NO;-;-
stoffy;"Super Toffy";1994;"Midas (Unico license)";YES;-;NO;-;-
ddungeon;"Dangerous Dungeons";1992;"East Coast Coin Company (Melbourne)";YES;-;NO;-;-
darktowr;"Dark Tower";1992;"Game Room";YES;-;NO;-;-
tstrike;"Thunder Strike (Newer)";1991;"East Coast Coin Company (Melbourne)";YES;-;NO;-;-
tstrikea;"Thunder Strike (Older)";1991;"East Coast Coin Company (Melbourne)";NO;tstrike;YES;tstrike;-
ctribe;"The Combatribes (US)";1990;"Technos";YES;-;NO;-;-
ctribeb;"The Combatribes (bootleg)";1990;"bootleg";NO;ctribe;YES;ctribe;-
blockout;"Block Out (set 1)";1989;"Technos + California Dreams";YES;-;NO;-;-
blckout2;"Block Out (set 2)";1989;"Technos + California Dreams";NO;blockout;YES;blockout;-
blckoutj;"Block Out (Japan)";1989;"Technos + California Dreams";NO;blockout;YES;blockout;-
agress;"Agress";1991;"Palco";YES;-;NO;-;-
agressb;"Agress (English bootleg)";2003;"Palco";NO;agress;YES;agress;-
ddragon3;"Double Dragon 3 - The Rosetta Stone (US)";1990;"Technos";YES;-;NO;-;-
ddrago3b;"Double Dragon 3 - The Rosetta Stone (bootleg)";1990;"bootleg";NO;ddragon3;YES;ddragon3;-
wwfwfest;"WWF WrestleFest (US set 1)";1991;"Technos Japan";YES;-;NO;-;-
wwfwfsta;"WWF WrestleFest (US Tecmo)";1991;"Technos Japan (Tecmo license)";NO;wwfwfest;YES;wwfwfest;-
wwfwfstb;"WWF WrestleFest (US bootleg)";1991;"bootleg";NO;wwfwfest;YES;wwfwfest;-
wwfwfstj;"WWF WrestleFest (Japan)";1991;"Technos Japan";NO;wwfwfest;YES;wwfwfest;-
shadfrce;"Shadow Force (US Version 2)";1993;"Technos Japan";YES;-;NO;-;-
berzerk;"Berzerk (set 1)";1980;"Stern";YES;-;NO;-;-
berzerk1;"Berzerk (set 2)";1980;"Stern";NO;berzerk;YES;berzerk;berzerk
frenzy;"Frenzy";1982;"Stern";YES;-;NO;-;berzerk
mazerbla;"Mazer Blazer (set 1)";1983;"Stern";YES;-;NO;-;-
mzrblzra;"Mazer Blazer (set 2)";1983;"Stern";NO;mazerbla;YES;mazerbla;-
greatgun;"Great Guns";1983;"Stern";YES;-;NO;-;-
supdrapo;"Super Draw Poker";1983;"Stern";YES;-;NO;-;-
toratora;"Tora Tora";1980;"GamePlan";YES;-;NO;-;-
megatack;"Megatack";1980;"GamePlan (Centuri license)";YES;-;NO;-;-
killcom;"Killer Comet";1980;"GamePlan (Centuri license)";YES;-;NO;-;-
challeng;"Challenger";1981;"GamePlan (Centuri license)";YES;-;NO;-;-
kaos;"Kaos";1981;"GamePlan";YES;-;NO;-;-
sia2650;"Super Invader Attack";1978;"Zaccaria/Zelco";YES;-;NO;-;-
tinv2650;"The Invaders";1978;"Zaccaria/Zelco";NO;sia2650;YES;sia2650;-
dodgem;"Dodgem";1979;"Zaccaria";YES;-;NO;-;-
galaxia;"Galaxia";1979;"Zaccaria";YES;-;NO;-;-
laserbat;"Laser Battle";1981;"Zaccaria";YES;-;NO;-;-
lazarian;"Lazarian";1981;"Bally Midway (Zaccaria License)";NO;laserbat;YES;laserbat;-
catnmous;"Cat and Mouse (set 1)";1982;"Zaccaria";YES;-;NO;-;-
catmousa;"Cat and Mouse (set 2)";1982;"Zaccaria";NO;catnmous;YES;catnmous;-
monymony;"Money Money";1983;"Zaccaria";YES;-;NO;-;-
jackrabt;"Jack Rabbit (set 1)";1984;"Zaccaria";YES;-;NO;-;-
jackrab2;"Jack Rabbit (set 2)";1984;"Zaccaria";NO;jackrabt;YES;jackrabt;-
jackrabs;"Jack Rabbit (special)";1984;"Zaccaria";NO;jackrabt;YES;jackrabt;-
mouser;"Mouser";1983;"UPL";YES;-;NO;-;-
mouserc;"Mouser (Cosmos)";1983;"[UPL] (Cosmos license)";NO;mouser;YES;mouser;-
nova2001;"Nova 2001 (Japan)";1983;"UPL";YES;-;NO;-;-
nov2001u;"Nova 2001 (US)";1983;"UPL (Universal license)";NO;nova2001;YES;nova2001;-
ninjakun;"Ninjakun Majou no Bouken";1984;"[UPL] (Taito license)";YES;-;NO;-;-
raiders5;"Raiders5";1985;"UPL";YES;-;NO;-;-
raidrs5t;"Raiders5 (Japan)";1985;"UPL (Taito license)";NO;raiders5;YES;raiders5;-
pkunwar;"Penguin-Kun Wars (US)";;"UPL";YES;-;NO;-;-
pkunwarj;"Penguin-Kun Wars (Japan)";;"UPL";NO;pkunwar;YES;pkunwar;-
xxmissio;"XX Mission";1986;"UPL";YES;-;NO;-;-
ninjakd2;"Ninja-Kid II (set 1)";1987;"UPL";YES;-;NO;-;-
ninjak2a;"Ninja-Kid II (set 2)";1987;"UPL";NO;ninjakd2;YES;ninjakd2;-
ninjak2b;"Ninja-Kid II (set 3)";1987;"UPL";NO;ninjakd2;YES;ninjakd2;-
rdaction;"Rad Action";1987;"UPL (World Games license)";NO;ninjakd2;YES;ninjakd2;-
mnight;"Mutant Night";1987;"UPL (Kawakus license)";YES;-;NO;-;-
arkarea;"Ark Area";;"UPL";YES;-;NO;-;-
robokid;"Atomic Robo-kid";1988;"UPL";YES;-;NO;-;-
robokidj;"Atomic Robo-kid (Japan, Set 1)";1988;"UPL";NO;robokid;YES;robokid;-
robokdj2;"Atomic Robo-kid (Japan, Set 2)";1988;"UPL";NO;robokid;YES;robokid;-
omegaf;"Omega Fighter";1989;"UPL";YES;-;NO;-;-
omegafs;"Omega Fighter Special";1989;"UPL";NO;omegaf;YES;omegaf;-
urashima;"Urashima Mahjong";1989;"UPL";YES;-;NO;-;-
tharrier;"Task Force Harrier";1989;"UPL (American Sammy license)";YES;-;NO;-;-
tharierj;"Task Force Harrier (Japan)";1989;"UPL";NO;tharrier;YES;tharrier;-
mustang;"US AAF Mustang (Japan)";1990;"UPL";YES;-;NO;-;-
mustangs;"US AAF Mustang (Seoul Trading)";1990;"UPL (Seoul Trading license)";NO;mustang;YES;mustang;-
mustangb;"US AAF Mustang (bootleg)";1990;"bootleg";NO;mustang;YES;mustang;-
bioship;"Bio-ship Paladin";1990;"UPL (American Sammy license)";YES;-;NO;-;-
vandyke;"Vandyke (Japan)";1990;"UPL";YES;-;NO;-;-
vandyjal;"Vandyke (Jaleco, Set 1)";1990;"UPL (Jaleco license)";NO;vandyke;YES;vandyke;-
vandyja2;"Vandyke (Jaleco, Set 2)";1990;"UPL (Jaleco license)";NO;vandyke;YES;vandyke;-
blkheart;"Black Heart";1991;"UPL";YES;-;NO;-;-
blkhearj;"Black Heart (Japan)";1991;"UPL";NO;blkheart;YES;blkheart;-
acrobatm;"Acrobat Mission";1991;"UPL (Taito license)";YES;-;NO;-;-
strahl;"Koutetsu Yousai Strahl (Japan set 1)";1992;"UPL";YES;-;NO;-;-
strahla;"Koutetsu Yousai Strahl (Japan set 2)";1992;"UPL";NO;strahl;YES;strahl;-
bjtwin;"Bombjack Twin";1993;"NMK";YES;-;NO;-;-
tdragon2;"Thunder Dragon 2";1993;"NMK";YES;-;NO;-;-
bigbang;"Big Bang";1993;"NMK";NO;tdragon2;YES;tdragon2;-
tdragon;"Thunder Dragon";1991;"NMK (Tecmo license)";YES;-;NO;-;-
tdragonb;"Thunder Dragon (Bootleg)";1991;"NMK / Tecmo";NO;tdragon;YES;tdragon;-
hachamf;"Hacha Mecha Fighter";1991;"NMK";YES;-;NO;-;-
macross;"Super Spacefortress Macross / Chou-Jikuu Yousai Macross";1992;"Banpresto";YES;-;NO;-;-
riot;"Riot";1992;"NMK";YES;-;NO;-;-
gunnail;"GunNail";1993;"NMK / Tecmo";YES;-;NO;-;-
macross2;"Super Spacefortress Macross II / Chou-Jikuu Yousai Macross II";1993;"Banpresto";YES;-;NO;-;-
sabotenb;"Saboten Bombers (set 1)";1992;"NMK / Tecmo";YES;-;NO;-;-
sabotnba;"Saboten Bombers (set 2)";1992;"NMK / Tecmo";NO;sabotenb;YES;sabotenb;-
nouryoku;"Nouryoku Koujou Iinkai";1995;"Tecmo";YES;-;NO;-;-
manybloc;"Many Block";1991;"Bee-Oh";YES;-;NO;-;-
ssmissin;"S.S. Mission";1992;"Comad";YES;-;NO;-;-
airattck;"Air Attack";1996;"Comad";YES;-;NO;-;-
raphero;"Rapid Hero (Japan?)";1994;"Media Trading Corp";YES;-;NO;-;-
daireika;"Mahjong Daireikai";1989;"Jaleco / NMK";YES;-;NO;-;-
mjzoomin;"Mahjong Channel Zoom In";1990;"Jaleco";YES;-;NO;-;-
kakumei;"Mahjong Kakumei";1990;"Jaleco";YES;-;NO;-;-
kakumei2;"Mahjong Kakumei 2 - Princess League";1992;"Jaleco";YES;-;NO;-;-
suchipi;"Idol Janshi Su-Chi-Pie Special";1993;"Jaleco";YES;-;NO;-;-
quizpani;"Quiz Panicuru Fantasy";1993;"NMK";YES;-;NO;-;-
acommand;"Alien Command";1990;"Jaleco";YES;-;NO;-;-
macrossp;"Macross Plus";1996;"Banpresto";YES;-;NO;-;-
quizmoon;"Quiz Bisyoujo Senshi Sailor Moon - Chiryoku Tairyoku Toki no Un";1997;"Banpresto";YES;-;NO;-;-
gakupara;"Quiz Gakuen Paradise (Japan)";1991;"NMK";YES;-;NO;-;-
quizdna;"Quiz DNA no Hanran (Japan)";1992;"Face";YES;-;NO;-;-
gekiretu;"Quiz Gekiretsu Scramble (Japan)";1992;"Face";YES;-;NO;-;-
narc;"Narc (rev 7.00)";1988;"Williams";YES;-;NO;-;-
narc3;"Narc (rev 3.20)";1988;"Williams";NO;narc;YES;narc;-
trog;"Trog (rev LA4 03/11/91)";1990;"Midway";YES;-;NO;-;-
trog3;"Trog (rev LA3 02/14/91)";1990;"Midway";NO;trog;YES;trog;-
trogpa6;"Trog (rev PA6-PAC 09/09/90)";1990;"Midway";NO;trog;YES;trog;-
trogp;"Trog (prototype, rev 4.00 07/27/90)";1990;"Midway";NO;trog;YES;trog;-
smashtv;"Smash T.V. (rev 8.00)";1990;"Williams";YES;-;NO;-;-
smashtv6;"Smash T.V. (rev 6.00)";1990;"Williams";NO;smashtv;YES;smashtv;-
smashtv5;"Smash T.V. (rev 5.00)";1990;"Williams";NO;smashtv;YES;smashtv;-
smashtv4;"Smash T.V. (rev 4.00)";1990;"Williams";NO;smashtv;YES;smashtv;-
hiimpact;"High Impact Football (rev LA4 02/04/91)";1990;"Williams";YES;-;NO;-;-
hiimpac3;"High Impact Football (rev LA3 12/27/90)";1990;"Williams";NO;hiimpact;YES;hiimpact;-
hiimpacp;"High Impact Football (prototype, rev 8.6 12/09/90)";1990;"Williams";NO;hiimpact;YES;hiimpact;-
shimpact;"Super High Impact (rev LA1 09/30/91)";1991;"Midway";YES;-;NO;-;-
shimpacp;"Super High Impact (prototype, rev 5.0 09/15/91)";1991;"Midway";NO;shimpact;YES;shimpact;-
strkforc;"Strike Force (rev 1 02/25/91)";1991;"Midway";YES;-;NO;-;-
mk;"Mortal Kombat (rev 5.0 T-Unit 03/19/93)";1992;"Midway";YES;-;NO;-;-
mkr4;"Mortal Kombat (rev 4.0 T-Unit 02/11/93)";1992;"Midway";NO;mk;YES;mk;-
mkprot9;"Mortal Kombat (prototype, rev 9.0 07/28/92)";1992;"Midway";NO;mk;YES;mk;-
mkla1;"Mortal Kombat (rev 1.0 08/09/92)";1992;"Midway";NO;mk;YES;mk;-
mkla2;"Mortal Kombat (rev 2.0 08/18/92)";1992;"Midway";NO;mk;YES;mk;-
mkla3;"Mortal Kombat (rev 3.0 08/31/92)";1992;"Midway";NO;mk;YES;mk;-
mkla4;"Mortal Kombat (rev 4.0 09/28/92)";1992;"Midway";NO;mk;YES;mk;-
mkyawdim;"Mortal Kombat (Yawdim bootleg)";1992;"Midway";NO;mk;YES;mk;-
term2;"Terminator 2 - Judgment Day (rev LA3 03/27/92)";1991;"Midway";YES;-;NO;-;-
term2la2;"Terminator 2 - Judgment Day (rev LA2 12/09/91)";1991;"Midway";NO;term2;YES;term2;-
term2la1;"Terminator 2 - Judgment Day (rev LA1 11/01/91)";1991;"Midway";NO;term2;YES;term2;-
totcarn;"Total Carnage (rev LA1 03/10/92)";1992;"Midway";YES;-;NO;-;-
totcarnp;"Total Carnage (prototype, rev 1.0 01/25/92)";1992;"Midway";NO;totcarn;YES;totcarn;-
mk2;"Mortal Kombat II (rev L3.1)";1993;"Midway";YES;-;NO;-;-
mk2r32;"Mortal Kombat II (rev L3.2 (European))";1993;"Midway";NO;mk2;YES;mk2;-
mk2r21;"Mortal Kombat II (rev L2.1)";1993;"Midway";NO;mk2;YES;mk2;-
mk2r14;"Mortal Kombat II (rev L1.4)";1993;"Midway";NO;mk2;YES;mk2;-
mk2r42;"Mortal Kombat II (rev L4.2, hack)";1993;"hack";NO;mk2;YES;mk2;-
mk2r91;"Mortal Kombat II (rev L9.1, hack)";1993;"hack";NO;mk2;YES;mk2;-
mk2chal;"Mortal Kombat II Challenger (hack)";1993;"hack";NO;mk2;YES;mk2;-
jdreddp;"Judge Dredd (rev LA1, prototype)";1993;"Midway";YES;-;NO;-;-
nbajam;"NBA Jam (rev 3.01 04/07/93)";1993;"Midway";YES;-;NO;-;-
nbajamr2;"NBA Jam (rev 2.00 02/10/93)";1993;"Midway";NO;nbajam;YES;nbajam;-
nbajamte;"NBA Jam TE (rev 4.0 03/23/94)";1994;"Midway";NO;nbajam;YES;nbajam;-
nbajamt1;"NBA Jam TE (rev 1.0 01/17/94)";1994;"Midway";NO;nbajam;YES;nbajam;-
nbajamt2;"NBA Jam TE (rev 2.0 01/28/94)";1994;"Midway";NO;nbajam;YES;nbajam;-
nbajamt3;"NBA Jam TE (rev 3.0 03/04/94)";1994;"Midway";NO;nbajam;YES;nbajam;-
revx;"Revolution X (Rev. 1.0 6/16/94)";1994;"Midway";YES;-;NO;-;-
mk3;"Mortal Kombat 3 (rev 2.1)";1994;"Midway";YES;-;NO;-;-
mk3r20;"Mortal Kombat 3 (rev 2.0)";1994;"Midway";NO;mk3;YES;mk3;-
mk3r10;"Mortal Kombat 3 (rev 1.0)";1994;"Midway";NO;mk3;YES;mk3;-
